firstname,lastname,birthDate,height,weight,bats,throws,yearID,age,lgID,teamID,POS,G,PA,AB,R,H,X1B,X2B,X3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GIDP,mergeon,switch
tsuyoshi,wada,19810221,179,77,L,L,2007,26,Pacific League,Hawks,P,26,8,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,wada 19810221,0
tsuyoshi,wada,19810221,179,77,L,L,2008,27,Pacific League,Hawks,P,23,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,wada 19810221,0
tsuyoshi,wada,19810221,179,77,L,L,2009,28,Pacific League,Hawks,P,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wada 19810221,0
tsuyoshi,wada,19810221,179,77,L,L,2010,29,Pacific League,Hawks,P,26,7,5,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,wada 19810221,0
tsuyoshi,wada,19810221,179,77,L,L,2011,30,Pacific League,Hawks,P,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,wada 19810221,0
tsuyoshi,wada,19810221,180,81,L,L,2014,33,NL,CHN,P,13,24,20,0,1,1,0,0,0,1,0,0,0,3,0,1,0,0,10,0,wada 19810221,1
tsuyoshi,wada,19810221,180,81,L,L,2015,34,NL,CHN,P,8,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,wada 19810221,-1
tsuyoshi,wada,19810221,179,77,L,L,2016,35,Pacific League,Hawks,P,24,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,wada 19810221,2
tsuyoshi,wada,19810221,179,77,L,L,2019,38,Pacific League,Hawks,P,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,wada 19810221,2
tsuyoshi,wada,19810221,179,77,L,L,2021,40,Pacific League,Hawks,P,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,wada 19810221,2
pete,walker,19690408,188,88,R,R,2001,32,NL,NYN,P,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,walker 19690408,0
pete,walker,19690408,186,89,R,R,2004,35,Central League,Bay Stars,P,10,16,12,2,2,2,0,0,0,2,1,0,0,3,0,1,0,0,5,0,walker 19690408,1
lee,walls,19330106,191,92,R,R,1956,23,NL,PIT,LF,143,537,474,72,130,88,20,11,11,205,54,3,5,9,2,50,0,2,83,11,walls 19330106,0
lee,walls,19330106,191,92,R,R,1957,24,NL,PIT,LF,8,24,22,3,4,3,1,0,0,5,0,1,0,0,0,2,0,0,5,0,walls 19330106,0
lee,walls,19330106,191,92,R,R,1957,24,NL,CHN,LF,117,402,366,42,88,67,10,5,6,126,33,5,3,5,3,27,1,1,67,9,walls 19330106,0
lee,walls,19330106,191,92,R,R,1958,25,NL,CHN,RF,136,576,513,80,156,110,19,3,24,253,72,4,4,6,2,47,0,8,62,10,walls 19330106,0
lee,walls,19330106,191,92,R,R,1959,26,NL,CHN,RF,120,409,354,43,91,62,18,3,8,139,33,0,2,5,3,42,1,5,73,6,walls 19330106,0
lee,walls,19330106,191,92,R,R,1960,27,NL,PHI,3B,65,199,181,19,36,26,6,1,3,53,19,3,2,1,3,14,1,0,32,4,walls 19330106,0
lee,walls,19330106,191,92,R,R,1960,27,NL,CIN,LF,29,103,84,12,23,17,3,2,1,33,7,2,0,1,1,17,1,0,20,4,walls 19330106,0
lee,walls,19330106,191,92,R,R,1961,28,NL,PHI,1B,91,285,261,32,73,55,6,4,8,111,30,2,2,5,0,19,1,0,48,9,walls 19330106,0
lee,walls,19330106,191,92,R,R,1962,29,NL,LAN,LF,60,121,109,9,29,25,3,1,0,34,17,1,0,1,1,10,0,0,21,2,walls 19330106,0
lee,walls,19330106,191,92,R,R,1963,30,NL,LAN,1B,64,94,86,12,20,16,1,0,3,30,11,0,0,1,0,7,1,0,25,4,walls 19330106,0
lee,walls,19330106,191,92,R,R,1964,31,NL,LAN,RF,37,30,28,1,5,4,1,0,0,6,3,0,0,0,0,2,0,0,12,1,walls 19330106,0
lee,walls,19330106,183,88,R,R,1965,32,Pacific League,Braves,OF,108,377,343,35,82,50,17,1,14,143,48,3,2,0,2,30,0,2,60,9,walls 19330106,1
les,walrond,19761107,191,92,L,L,2006,29,NL,CHN,P,10,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,walrond 19761107,0
les,walrond,19761107,191,92,L,L,2008,31,NL,PHI,P,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walrond 19761107,0
les,walrond,19761107,191,93,L,L,2009,33,Central League,Bay Stars,P,21,30,27,2,5,2,3,0,0,8,0,0,0,1,0,2,0,0,12,0,walrond 19761107,1
danny,walton,19470714,183,88,R,R,1968,21,NL,HOU,OF,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,walton 19470714,0
danny,walton,19470714,183,88,R,R,1969,22,AL,SE1,LF,23,102,92,12,20,14,1,2,3,34,10,2,0,0,2,5,0,3,26,5,walton 19470714,0
danny,walton,19470714,183,88,R,R,1970,23,AL,ML4,LF,117,455,397,32,102,64,20,1,17,175,66,2,3,0,1,51,4,6,126,6,walton 19470714,0
danny,walton,19470714,183,88,R,R,1971,24,AL,ML4,LF,30,77,69,5,14,9,3,0,2,23,9,0,0,0,0,7,0,1,22,3,walton 19470714,0
danny,walton,19470714,183,88,R,R,1971,24,AL,NYA,RF,5,14,14,1,2,1,0,0,1,5,2,0,0,0,0,0,0,0,7,0,walton 19470714,0
danny,walton,19470714,183,88,R,R,1973,26,AL,MIN,LF,37,113,96,13,17,11,1,1,4,32,8,0,0,0,0,17,0,0,28,3,walton 19470714,0
danny,walton,19470714,183,88,R,R,1975,28,AL,MIN,1B,42,67,63,4,11,8,2,0,1,16,8,0,0,0,0,4,2,0,18,3,walton 19470714,0
danny,walton,19470714,183,88,R,R,1976,29,NL,LAN,IF,18,17,15,0,2,2,0,0,0,2,2,0,0,0,1,1,0,0,2,0,walton 19470714,0
danny,walton,19470714,183,88,R,R,1977,30,NL,HOU,1B,13,21,21,0,4,4,0,0,0,4,1,0,0,0,0,0,0,0,5,0,walton 19470714,0
danny,walton,19470714,180,80,S,R,1978,31,Central League,Whales,OF,75,164,144,17,31,18,4,0,9,62,22,1,0,0,0,19,1,1,44,6,walton 19470714,1
danny,walton,19470714,183,88,R,R,1980,33,AL,TEX,DH,10,13,10,2,2,2,0,0,0,2,1,0,0,0,0,3,0,0,5,0,walton 19470714,2
jay,ward,19380909,185,83,R,R,1963,25,AL,MIN,3B,9,16,15,0,1,0,1,0,0,2,2,0,0,0,0,1,0,0,5,0,ward 19380909,0
jay,ward,19380909,185,83,R,R,1964,26,AL,MIN,2B,12,37,31,4,7,5,2,0,0,9,2,0,0,0,0,6,1,0,13,0,ward 19380909,0
jay,ward,19380909,185,84,R,R,1966,28,Central League,Dragons,IF,104,374,344,41,82,47,19,2,14,147,41,8,4,2,1,25,0,2,52,5,ward 19380909,1
jay,ward,19380909,185,83,R,R,1970,32,NL,CIN,3B,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,ward 19380909,2
john,wasdin,19720805,188,86,R,R,1998,26,AL,BOS,P,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,wasdin 19720805,0
john,wasdin,19720805,188,86,R,R,2000,28,NL,COL,P,14,9,8,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,2,0,wasdin 19720805,0
john,wasdin,19720805,188,86,R,R,2001,29,NL,COL,P,18,3,3,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,wasdin 19720805,0
john,wasdin,19720805,188,86,R,R,2002,30,Central League,Giants,P,10,12,9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,wasdin 19720805,1
john,wasdin,19720805,188,86,R,R,2004,32,AL,TEX,P,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,wasdin 19720805,2
john,wasdin,19720805,188,86,R,R,2005,33,AL,TEX,P,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasdin 19720805,2
john,wasdin,19720805,188,86,R,R,2007,35,NL,PIT,P,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,wasdin 19720805,2
matt,watson,19780905,180,92,L,R,2003,25,NL,NYN,LF,15,25,23,0,4,2,2,0,0,6,2,0,0,1,0,1,0,0,5,1,watson 19780905,0
matt,watson,19780905,180,92,L,R,2005,27,AL,OAK,LF,19,50,48,4,9,6,3,0,0,12,5,0,0,0,0,2,0,0,4,1,watson 19780905,0
matt,watson,19780905,180,95,L,R,2006,28,Pacific League,Marines,RF,64,213,186,14,51,34,12,0,5,78,20,0,1,0,1,25,1,1,37,4,watson 19780905,1
matt,watson,19780905,180,95,L,R,2007,29,Pacific League,Marines,DH,51,150,138,12,28,17,7,0,4,47,13,2,0,0,0,12,0,0,25,9,watson 19780905,-1
matt,watson,19780905,180,92,L,R,2010,32,AL,OAK,LF,12,33,30,2,6,3,2,0,1,11,4,0,0,0,0,3,0,0,5,0,watson 19780905,2
greg,wells,19540425,196,98,R,R,1981,27,AL,TOR,1B,32,78,73,7,18,13,5,0,0,23,5,0,2,0,0,5,0,0,12,2,wells 19540425,0
greg,wells,19540425,196,98,R,R,1982,28,AL,MIN,1B,15,57,54,5,11,8,1,2,0,16,3,0,0,0,2,1,0,0,8,0,wells 19540425,0
greg,wells,19540425,200,100,R,R,1983,29,Pacific League,Braves,IF,121,483,450,60,137,97,22,1,17,212,62,2,2,0,2,28,1,3,38,14,wells 19540425,1
greg,wells,19540425,200,100,R,R,1984,30,Pacific League,Braves,IF,128,549,482,82,171,109,23,2,37,309,130,2,3,0,7,55,12,5,33,19,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1985,31,Pacific League,Braves,IF,129,576,529,86,173,111,26,2,34,305,122,2,2,0,7,40,6,0,36,17,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1986,32,Pacific League,Braves,IF,127,553,494,94,173,109,20,2,42,323,103,1,1,0,1,54,10,4,38,14,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1987,33,Pacific League,Braves,IF,129,565,513,81,170,100,30,0,40,320,119,2,2,0,8,40,10,4,43,21,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1988,34,Pacific League,Braves,IF,88,378,339,48,98,66,18,0,14,158,46,1,0,0,2,37,6,0,24,15,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1989,35,Pacific League,Braves,IF,130,578,512,101,165,106,19,0,40,304,124,2,1,0,8,53,15,5,37,34,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1990,36,Pacific League,Braves,IF,46,186,163,25,50,36,7,0,7,78,31,1,1,0,2,20,3,1,16,3,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1991,37,Pacific League,Blue Wave,IF,121,496,463,45,139,93,26,0,20,225,67,1,2,0,7,25,2,1,30,13,wells 19540425,-1
greg,wells,19540425,200,100,R,R,1992,38,Pacific League,Hawks,IF,129,551,506,56,137,91,19,1,26,236,97,4,1,0,6,37,3,2,38,17,wells 19540425,-1
johnny,werhas,19380207,188,90,R,R,1964,26,NL,LAN,3B,29,98,83,6,16,13,2,1,0,20,8,0,0,0,2,13,0,0,12,3,werhas 19380207,0
johnny,werhas,19380207,188,90,R,R,1965,27,NL,LAN,1B,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,werhas 19380207,0
johnny,werhas,19380207,188,90,R,R,1967,29,AL,CAL,3B,49,89,75,8,12,8,1,1,2,21,6,0,0,2,1,10,0,1,22,4,werhas 19380207,0
johnny,werhas,19380207,188,90,R,R,1967,29,NL,LAN,IF,7,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,werhas 19380207,0
johnny,werhas,19380207,188,91,R,R,1971,33,Central League,Whales,IF,100,331,295,19,63,47,6,2,8,97,26,2,0,5,0,26,2,5,58,8,werhas 19380207,1
roy,white,19431227,178,72,B,R,1965,21,AL,NYA,RF,14,47,42,7,14,12,2,0,0,16,3,2,1,0,0,4,0,1,7,0,white 19431227,0
roy,white,19431227,178,72,B,R,1966,22,AL,NYA,LF,115,356,316,39,71,49,13,2,7,109,20,14,7,2,0,37,1,1,43,4,white 19431227,0
roy,white,19431227,178,72,B,R,1967,23,AL,NYA,RF,70,238,214,22,48,38,8,0,2,62,18,10,4,1,3,19,0,1,25,1,white 19431227,0
roy,white,19431227,178,72,B,R,1968,24,AL,NYA,LF,159,660,577,89,154,110,20,7,17,239,62,20,11,3,4,73,6,3,50,10,white 19431227,0
roy,white,19431227,178,72,B,R,1969,25,AL,NYA,LF,130,543,448,55,130,88,30,5,7,191,74,18,10,2,11,81,4,1,51,9,white 19431227,0
roy,white,19431227,178,72,B,R,1970,26,AL,NYA,LF,162,712,609,109,180,122,30,6,22,288,94,24,10,1,7,95,11,0,66,13,white 19431227,0
roy,white,19431227,178,72,B,R,1971,27,AL,NYA,LF,147,634,524,86,153,105,22,7,19,246,84,14,7,0,17,86,7,7,66,10,white 19431227,0
roy,white,19431227,178,72,B,R,1972,28,AL,NYA,LF,155,666,556,76,150,111,29,0,10,209,54,23,7,4,2,99,10,5,59,11,white 19431227,0
roy,white,19431227,178,72,B,R,1973,29,AL,NYA,LF,162,723,639,88,157,114,22,3,18,239,60,16,9,3,1,78,3,2,81,14,white 19431227,0
roy,white,19431227,178,72,B,R,1974,30,AL,NYA,LF,136,555,473,68,130,96,19,8,7,186,43,15,6,8,3,67,5,4,44,7,white 19431227,0
roy,white,19431227,178,72,B,R,1975,31,AL,NYA,LF,148,636,556,81,161,112,32,5,12,239,59,16,15,4,2,72,1,2,50,5,white 19431227,0
roy,white,19431227,178,72,B,R,1976,32,AL,NYA,LF,156,728,626,104,179,133,29,3,14,256,65,31,13,10,9,83,1,0,52,13,white 19431227,0
roy,white,19431227,178,72,B,R,1977,33,AL,NYA,LF,143,606,519,72,139,98,25,2,14,210,52,18,11,8,4,75,9,0,58,11,white 19431227,0
roy,white,19431227,178,72,B,R,1978,34,AL,NYA,LF,103,395,346,44,93,69,13,3,8,136,43,10,4,2,3,42,7,2,35,9,white 19431227,0
roy,white,19431227,178,72,B,R,1979,35,AL,NYA,LF,81,236,205,24,44,35,6,0,3,59,27,2,2,5,3,23,1,0,21,6,white 19431227,0
roy,white,19431227,180,78,S,R,1980,37,Central League,Giants,OF,128,541,469,71,133,83,21,0,29,241,75,13,7,2,6,58,3,6,64,10,white 19431227,1
roy,white,19431227,180,78,S,R,1981,38,Central League,Giants,OF,127,499,422,58,115,80,20,2,13,178,55,18,3,2,4,61,5,10,68,4,white 19431227,-1
roy,white,19431227,180,78,S,R,1982,39,Central League,Giants,OF,107,373,338,38,100,77,11,0,12,147,42,3,3,2,2,29,1,2,56,3,white 19431227,-1
jerry,white,19520823,178,74,B,R,1974,22,NL,MON,LF,9,10,10,0,4,2,1,1,0,7,2,3,0,0,0,0,0,0,0,0,white 19520823,0
jerry,white,19520823,178,74,B,R,1975,23,NL,MON,CF,39,107,97,14,29,22,4,1,2,41,7,5,2,0,0,10,1,0,7,0,white 19520823,0
jerry,white,19520823,178,74,B,R,1976,24,NL,MON,CF,114,309,278,32,68,54,11,1,2,87,21,15,7,2,0,27,2,2,31,4,white 19520823,0
jerry,white,19520823,178,74,B,R,1977,25,NL,MON,LF,16,22,21,4,4,4,0,0,0,4,1,1,0,0,0,1,0,0,3,1,white 19520823,0
jerry,white,19520823,178,74,B,R,1978,26,NL,CHN,CF,59,162,136,22,37,30,6,0,1,46,10,4,3,1,2,23,1,0,16,3,white 19520823,0
jerry,white,19520823,178,74,B,R,1978,26,NL,MON,RF,18,11,10,2,2,2,0,0,0,2,0,1,0,0,0,1,0,0,3,0,white 19520823,0
jerry,white,19520823,178,74,B,R,1979,27,NL,MON,RF,88,161,138,30,41,30,7,1,3,59,18,8,4,0,1,21,2,1,23,1,white 19520823,0
jerry,white,19520823,178,74,B,R,1980,28,NL,MON,LF,110,249,214,22,56,37,9,3,7,92,23,8,7,1,3,30,0,1,37,1,white 19520823,0
jerry,white,19520823,178,74,B,R,1981,29,NL,MON,RF,59,135,119,11,26,17,5,1,3,42,11,5,2,2,1,13,0,0,17,0,white 19520823,0
jerry,white,19520823,178,74,B,R,1982,30,NL,MON,LF,69,125,115,13,28,19,6,1,2,42,13,3,3,0,0,8,1,2,26,2,white 19520823,0
jerry,white,19520823,178,74,B,R,1983,31,NL,MON,CF,40,47,34,4,5,4,1,0,0,6,0,4,0,0,0,12,0,1,8,0,white 19520823,0
jerry,white,19520823,178,78,S,R,1984,32,Pacific League,Lions,OF,130,527,469,70,114,70,15,2,27,214,68,12,7,3,6,44,4,5,75,9,white 19520823,1
jerry,white,19520823,178,78,S,R,1985,33,Central League,Whales,OF,88,353,308,37,81,50,18,3,10,135,45,11,12,0,0,45,0,0,65,2,white 19520823,-1
jerry,white,19520823,178,74,B,R,1986,34,NL,SLN,LF,25,29,24,1,3,2,0,0,1,6,3,0,0,1,2,2,0,0,3,1,white 19520823,2
matt,white,19770819,185,81,R,L,2005,28,NL,WAS,P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white 19770819,0
matt,white,19770819,182,90,R,L,2007,30,Central League,Bay Stars,P,24,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,white 19770819,1
josh,whitesell,19820414,191,99,L,L,2008,26,NL,ARI,1B,7,9,7,1,2,1,0,0,1,5,1,0,0,0,0,1,0,1,2,0,whitesell 19820414,0
josh,whitesell,19820414,191,99,L,L,2009,27,NL,ARI,1B,46,133,108,7,21,13,7,0,1,31,14,0,0,0,0,24,4,1,29,2,whitesell 19820414,0
josh,whitesell,19820414,186,99,L,L,2010,28,Central League,Swallows,1B,68,268,230,44,71,38,16,2,15,136,53,0,0,0,2,32,0,4,71,4,whitesell 19820414,1
josh,whitesell,19820414,186,99,L,L,2011,29,Central League,Swallows,1B,112,348,299,29,74,44,18,0,12,128,33,0,0,0,3,40,2,6,108,7,whitesell 19820414,-1
josh,whitesell,19820414,186,99,L,L,2012,30,Pacific League,Marines,DH,63,257,223,24,69,47,13,0,9,109,43,0,1,0,1,29,0,4,75,2,whitesell 19820414,-1
josh,whitesell,19820414,186,99,L,L,2013,31,Pacific League,Marines,DH,24,83,70,8,14,6,4,0,4,30,14,0,0,0,2,10,0,1,19,4,whitesell 19820414,-1
terry,whitfield,19530112,185,89,L,R,1974,21,AL,NYA,CF,2,5,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,whitfield 19530112,0
terry,whitfield,19530112,185,89,L,R,1975,22,AL,NYA,RF,28,84,81,9,22,20,1,1,0,25,7,1,0,0,2,1,0,0,17,2,whitfield 19530112,0
terry,whitfield,19530112,185,89,L,R,1977,24,NL,SFN,RF,114,352,326,41,93,62,21,3,7,141,36,2,3,2,2,20,1,2,46,4,whitfield 19530112,0
terry,whitfield,19530112,185,89,L,R,1978,25,NL,SFN,LF,149,543,488,70,141,109,20,2,10,195,32,5,11,17,3,33,5,2,69,9,whitfield 19530112,0
terry,whitfield,19530112,185,89,L,R,1979,26,NL,SFN,LF,133,445,394,52,113,84,20,4,5,156,44,5,4,7,4,36,6,4,47,15,whitfield 19530112,0
terry,whitfield,19530112,185,89,L,R,1980,27,NL,SFN,LF,118,348,321,38,95,73,16,2,4,127,26,4,2,4,2,20,3,1,44,6,whitfield 19530112,0
terry,whitfield,19530112,188,88,L,R,1981,28,Pacific League,Lions,OF,123,512,469,69,148,100,23,3,22,243,100,5,6,0,5,38,6,0,40,12,whitfield 19530112,1
terry,whitfield,19530112,188,88,L,R,1982,29,Pacific League,Lions,OF,122,484,453,53,123,79,15,4,25,221,71,6,9,2,6,20,0,3,44,16,whitfield 19530112,-1
terry,whitfield,19530112,188,88,L,R,1983,30,Pacific League,Lions,OF,129,531,485,76,135,72,22,3,38,277,109,2,2,0,5,38,2,3,59,19,whitfield 19530112,-1
terry,whitfield,19530112,185,89,L,R,1984,31,NL,LAN,RF,87,200,180,15,44,32,8,0,4,64,18,1,4,2,0,17,2,1,35,5,whitfield 19530112,2
terry,whitfield,19530112,185,89,L,R,1985,32,NL,LAN,LF,79,110,104,8,27,17,7,0,3,43,16,0,0,0,0,6,1,0,27,2,whitfield 19530112,2
terry,whitfield,19530112,185,89,L,R,1986,33,NL,LAN,LF,19,19,14,0,1,1,0,0,0,1,0,0,0,0,0,5,2,0,2,1,whitfield 19530112,2
darrell,whitmore,19681118,185,95,L,R,1993,24,NL,FLO,RF,76,267,250,24,51,37,8,2,4,75,19,4,2,2,0,10,0,5,72,8,whitmore 19681118,0
darrell,whitmore,19681118,185,95,L,R,1994,25,NL,FLO,LF,9,25,22,1,5,4,1,0,0,6,0,0,1,0,0,3,0,0,5,0,whitmore 19681118,0
darrell,whitmore,19681118,185,95,L,R,1995,26,NL,FLO,CF,27,65,58,6,11,8,2,0,1,16,2,0,0,1,1,5,0,0,15,1,whitmore 19681118,0
darrell,whitmore,19681118,186,95,L,R,1996,28,Pacific League,Marines,OF,57,244,229,27,61,40,9,0,12,106,29,12,5,0,1,12,1,2,65,4,whitmore 19681118,1
walt,williams,19431219,168,74,R,R,1964,20,NL,HOU,LF,10,10,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,williams 19431219,0
walt,williams,19431219,168,74,R,R,1967,23,AL,CHA,LF,104,296,275,35,66,44,16,3,3,97,15,3,2,2,0,17,0,2,20,7,williams 19431219,0
walt,williams,19431219,168,74,R,R,1968,24,AL,CHA,RF,63,142,133,6,32,25,6,0,1,41,8,0,1,2,1,4,1,2,17,4,williams 19431219,0
walt,williams,19431219,168,74,R,R,1969,25,AL,CHA,RF,135,507,471,59,143,117,22,1,3,176,32,6,2,5,2,26,1,3,33,5,williams 19431219,0
walt,williams,19431219,168,74,R,R,1970,26,AL,CHA,RF,110,340,315,43,79,57,18,1,3,108,15,3,3,2,2,19,0,2,30,5,williams 19431219,0
walt,williams,19431219,168,74,R,R,1971,27,AL,CHA,RF,114,397,361,43,106,78,17,3,8,153,35,5,5,4,3,24,1,5,27,6,williams 19431219,0
walt,williams,19431219,168,74,R,R,1972,28,AL,CHA,RF,77,236,221,22,55,45,7,1,2,70,11,6,1,1,1,13,1,0,20,3,williams 19431219,0
walt,williams,19431219,168,74,R,R,1973,29,AL,CLE,LF,104,371,350,43,101,77,15,1,8,142,38,9,4,4,2,14,2,1,29,8,williams 19431219,0
walt,williams,19431219,168,74,R,R,1974,30,AL,NYA,RF,43,56,53,5,6,6,0,0,0,6,3,1,0,1,1,1,0,0,10,3,williams 19431219,0
walt,williams,19431219,168,74,R,R,1975,31,AL,NYA,RF,82,200,185,27,52,41,5,1,5,74,16,0,1,3,1,8,1,3,23,4,williams 19431219,0
walt,williams,19431219,168,84,R,R,1976,33,Pacific League,Fighters,OF,122,520,494,62,141,99,18,1,23,230,57,12,7,1,2,21,1,2,17,4,williams 19431219,1
walt,williams,19431219,168,84,R,R,1977,34,Pacific League,Fighters,OF,117,487,458,62,123,76,20,6,21,218,65,10,1,2,8,18,0,1,37,9,williams 19431219,-1
bernie,williams,19481008,185,79,R,R,1970,21,NL,SFN,LF,7,18,16,2,5,3,2,0,0,7,1,1,1,0,0,2,0,0,1,1,williams 19481008,0
bernie,williams,19481008,185,79,R,R,1971,22,NL,SFN,LF,35,86,73,8,13,11,1,0,1,17,5,1,1,1,0,12,2,0,24,1,williams 19481008,0
bernie,williams,19481008,185,79,R,R,1972,23,NL,SFN,LF,46,75,68,12,13,6,3,1,3,27,9,0,0,0,0,7,0,0,22,2,williams 19481008,0
bernie,williams,19481008,185,79,R,R,1974,25,NL,SDN,CF,14,15,15,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,williams 19481008,0
bernie,williams,19481008,183,80,R,R,1975,27,Pacific League,Braves,OF,123,471,420,54,100,72,13,0,15,158,47,32,16,7,2,39,1,3,95,5,williams 19481008,1
bernie,williams,19481008,183,80,R,R,1976,28,Pacific League,Braves,OF,128,486,446,54,121,83,15,8,15,197,51,7,7,3,2,29,2,6,77,12,williams 19481008,-1
bernie,williams,19481008,183,80,R,R,1977,29,Pacific League,Braves,OF,125,477,439,60,110,67,21,6,16,191,50,8,4,2,4,29,1,3,62,9,williams 19481008,-1
bernie,williams,19481008,183,80,R,R,1978,30,Pacific League,Braves,OF,117,448,403,64,119,83,16,2,18,193,66,11,10,1,6,31,4,7,69,2,williams 19481008,-1
bernie,williams,19481008,183,80,R,R,1979,31,Pacific League,Braves,OF,105,333,291,40,67,45,7,4,11,115,30,11,4,6,1,29,0,6,48,6,williams 19481008,-1
bernie,williams,19481008,183,80,R,R,1980,32,Pacific League,Braves,OF,120,375,345,58,87,50,12,4,21,170,50,8,6,4,2,23,1,1,75,8,williams 19481008,-1
dallas,williams,19580228,180,74,L,L,1981,23,AL,BAL,LF,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,williams 19580228,0
dallas,williams,19580228,180,74,L,L,1983,25,NL,CIN,LF,18,41,36,2,2,2,0,0,0,2,1,0,0,2,0,3,0,0,6,0,williams 19580228,0
dallas,williams,19580228,180,75,L,L,1988,30,Pacific League,Braves,OF,100,394,363,38,88,70,7,1,10,127,30,0,3,10,4,15,0,2,43,14,williams 19580228,1
eddie,williams,19641101,183,79,R,R,1986,21,AL,CLE,LF,5,7,7,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,williams 19641101,0
eddie,williams,19641101,183,79,R,R,1987,22,AL,CLE,3B,22,75,64,9,11,6,4,0,1,18,4,0,0,0,1,9,0,1,19,2,williams 19641101,0
eddie,williams,19641101,183,79,R,R,1988,23,AL,CLE,3B,10,23,21,3,4,4,0,0,0,4,1,0,0,1,0,0,0,1,3,1,williams 19641101,0
eddie,williams,19641101,183,79,R,R,1989,24,AL,CHA,3B,66,229,201,25,55,44,8,0,3,72,10,1,2,3,3,18,3,4,31,4,williams 19641101,0
eddie,williams,19641101,183,79,R,R,1990,25,NL,SDN,3B,14,47,42,5,12,6,3,0,3,24,4,0,1,0,0,5,2,0,6,1,williams 19641101,0
eddie,williams,19641101,183,79,R,R,1991,27,Pacific League,Hawks,IF,49,185,163,20,41,29,7,0,5,63,16,2,1,0,1,17,0,4,32,6,williams 19641101,1
eddie,williams,19641101,183,79,R,R,1994,29,NL,SDN,1B,49,196,175,32,58,35,11,1,11,104,42,0,1,2,1,15,1,3,26,10,williams 19641101,2
eddie,williams,19641101,183,79,R,R,1995,30,NL,SDN,1B,97,325,296,35,77,53,11,1,12,126,47,0,0,0,2,23,0,4,47,21,williams 19641101,2
eddie,williams,19641101,183,79,R,R,1996,31,AL,DET,1B,77,236,215,22,43,32,5,0,6,66,26,0,2,0,1,18,0,2,50,8,williams 19641101,2
eddie,williams,19641101,183,79,R,R,1997,32,NL,PIT,1B,30,103,89,12,22,14,5,0,3,36,11,1,0,1,1,10,1,2,24,2,williams 19641101,2
eddie,williams,19641101,183,79,R,R,1997,32,NL,LAN,IF,8,8,7,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,williams 19641101,2
eddie,williams,19641101,183,79,R,R,1998,33,NL,SDN,1B,17,31,28,1,4,4,0,0,0,4,3,0,0,0,1,2,0,0,6,1,williams 19641101,2
jeff,williams,19720606,183,83,R,L,1999,27,NL,LAN,P,5,7,5,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,williams 19720606,0
